Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000040341,STAU2,2.05979317351024,1.4040298503830875,0.08422626767171129,0.777482766727214,-1.4040298503830875,0.08422626767171129
ENSG00000254538,AC027018.1,0.04541631921127463,1.6529697960396534,0.19807366726634895,0.01089929112234412,-1.6529697960396534,0.19807366726634895
ENSG00000104343,UBE2W,0.6952962460466409,1.263667255443515,0.13984770705629662,0.2870146662217285,-1.263667255443515,0.13984770705629662
ENSG00000286113,AC022868.2,0.0011291350080151151,-1.5289278470687346,1,0,1.5289278470687346,1
ENSG00000154582,ELOC,0.19446214026926983,-0.10985396604757813,1,0.20708653132453828,0.10985396604757813,1
ENSG00000175606,TMEM70,0.030737564107078136,-1.4933039373380135,0.06350056806525574,0.08356123193797159,1.4933039373380135,0.06350056806525574
ENSG00000154589,LY96,0.004140161696055422,-2.570748022763362,0.13282662281235286,0.02179858224468824,2.570748022763362,0.13282662281235286
ENSG00000254288,AC087672.2,0.0003763783360050384,-5.4358184426772524,0.022873474842842016,0.018165485203906866,5.4358184426772524,0.022873474842842016
ENSG00000253983,AC087627.1,0.0003763783360050384,-4.850855941956096,0.12193685939781049,0.01089929112234412,4.850855941956096,0.12193685939781049
ENSG00000104369,JPH1,0.0804195044597432,0.6682186231086025,0.7526418942809736,0.04723026153015786,-0.6682186231086025,0.7526418942809736
ENSG00000104381,GDAP1,0.3127703972201869,1.2634648064312606,0.1920426665655725,0.12715839642734808,-1.2634648064312606,0.1920426665655725
ENSG00000253596,AC103952.1,0.005771134485410588,0.7037329097215403,0.8595253010752916,0,-0.7037329097215403,0.8595253010752916
ENSG00000254349,MIR2052HG,1.883020815033207,2.294859959988755,0.0047312466714334225,0.3814751892820442,-2.294859959988755,0.0047312466714334225
ENSG00000254080,AC115837.2,0.013675079541516394,1.9305037715685627,0.31665168310680203,0,-1.9305037715685627,0.31665168310680203
ENSG00000253706,AC011632.1,0.12433031032699768,2.103340368430778,0.03632362392656273,0.025431679285469615,-2.103340368430778,0.03632362392656273
ENSG00000137558,PI15,0.11165890634816139,1.3634631788446687,0.1865764360144867,0.039964067448595104,-1.3634631788446687,0.1865764360144867
ENSG00000254043,AC011632.2,0.012796863424171304,1.8356445852271213,0.39304434682751044,0,-1.8356445852271213,0.39304434682751044
ENSG00000121005,CRISPLD1,0.2930732643025899,1.1301327111977784,0.22006923585502178,0.13079149346812943,-1.1301327111977784,0.22006923585502178
ENSG00000254238,AC100782.1,0.06837539770758197,1.4345462769061514,0.2021019864803878,0.02179858224468824,-1.4345462769061514,0.2021019864803878
ENSG00000253712,AC022274.1,0.15469149609807079,1.4182707371933208,0.14128328422668426,0.054496455611720604,-1.4182707371933208,0.14128328422668426
ENSG00000249395,CASC9,2.5705385754690773,2.037148194305787,0.012434138538339485,0.6248926910143963,-2.037148194305787,0.012434138538339485
ENSG00000164749,HNF4G,0.08895074674252407,2.035856771714791,0.05497687564584488,0.018165485203906866,-2.035856771714791,0.05497687564584488
ENSG00000287352,AC011029.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000270866,AC067773.1,0.001254594453350128,-1.3914243233188,1,0,1.3914243233188,1
ENSG00000254300,LINC01111,0.0010036755626801023,-1.6809309405137842,1,0,1.6809309405137842,1
ENSG00000253661,ZFHX4-AS1,0.0015055133440201535,-2.1504162238150055,0.748311678793551,0.0036330970407813736,2.1504162238150055,0.748311678793551
ENSG00000091656,ZFHX4,0.11993922974027223,1.2441642504723247,0.23125314577603195,0.04723026153015786,-1.2441642504723247,0.23125314577603195
ENSG00000253416,AC023200.1,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000164751,PEX2,0.39180984778124495,0.9509678741282783,0.3278903470114433,0.19982033724297554,-0.9509678741282783,0.3278903470126362
ENSG00000254366,AC062004.1,0.0011291350080151151,-1.5289278470687346,1,0,1.5289278470687346,1
ENSG00000254001,AC084706.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000254266,PKIA-AS1,0.1354962009618138,1.1398320245282139,0.3163498887613158,0.05812955265250198,-1.1398320245282139,0.3163498887613158
ENSG00000171033,PKIA,0.39770644171199054,1.6099412187054298,0.05945848924049778,0.12715839642734808,-1.6099412187054298,0.05945848924049778
ENSG00000260398,AC068700.1,0.004641999477395474,0.39707157148748795,1,0,-0.39707157148748795,1
ENSG00000286675,AC068700.2,0.016435187338886676,1.1935381774023561,0.5297740539244072,0.0036330970407813736,-1.1935381774023561,0.5297740539244072
ENSG00000104427,ZC2HC1A,0.5729732868450035,1.3522946830198705,0.11059665021062653,0.22161891948766377,-1.3522946830198705,0.11059665021062653
ENSG00000104432,IL7,0.04039794139787412,0.48453441273782794,1,0.025431679285469615,-0.48453441273782794,1
ENSG00000285744,AC083837.1,0.0033874050240453456,-2.8508559419560964,0.1277384230280047,0.02179858224468824,2.8508559419560964,0.1277384230280047
ENSG00000261618,LINC02605,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000253659,AC138646.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000104435,STMN2,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000164683,HEY1,0.0013800538986851409,-1.2658934412349403,1,0,1.2658934412349403,1
ENSG00000272138,LINC01607,0.02597010518434765,0.2646212754638393,1,0.018165485203906866,-0.2646212754638393,1
ENSG00000249328,AC036214.1,0.01894437624558693,0.39707157148748795,1,0.01089929112234412,-0.39707157148748795,1
ENSG00000285758,AC036214.4,0.011165890634816138,1.6409971543735775,0.46776142651495206,0,-1.6409971543735775,0.46776142651495206
ENSG00000147586,MRPS28,0.6488762512726862,0.8420733444729336,0.4261005118243304,0.359676607037356,-0.8420733444729336,0.4261005118243304
ENSG00000272518,AC036214.2,0.007778485610770793,-0.45853851917733657,1,0.007266194081562747,0.45853851917733657,1
ENSG00000272264,AC009686.2,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000076554,TPD52,0.8981641691533566,1.0845232106121172,0.2179016759453952,0.4214392567306393,-1.0845232106121172,0.2179016759453952
ENSG00000254205,AC009686.1,0.0018818916800251919,-0.8508559419560964,1,0,0.8508559419560964,1
ENSG00000253238,AC034114.2,0.004014702250720409,0.19353817740235613,1,0,-0.19353817740235613,1
ENSG00000251867,AC009812.1,0.022708159605637317,1.071976197521443,0.5657505024466549,0.007266194081562747,-1.071976197521443,0.5657505024466549
ENSG00000205189,ZBTB10,0.3303347195670887,0.2833649978045363,1,0.2688491810178216,-0.2833649978045363,1
ENSG00000254162,AC009812.3,0.005645675040075576,0.6727060141009158,0.8595253010752916,0,-0.6727060141009158,0.8595253010752916
ENSG00000260317,AC009812.4,0.00539475614940555,-0.976386824039956,0.8226234200167006,0.007266194081562747,0.976386824039956,0.8226234200167006
ENSG00000164684,ZNF704,1.9407321598873128,1.2915425747791276,0.1178311882696064,0.7920151548903394,-1.2915425747791276,0.1178311882696064
ENSG00000286763,AC012533.1,0.011793187861491203,1.7189996663748506,0.3748926158466926,0,-1.7189996663748506,0.3748926158466926
ENSG00000076641,PAG1,0.03425042857645849,-0.9227488604378831,0.358362707155557,0.06176264969328335,0.9227488604378831,0.358362707155557
ENSG00000254060,AC022778.1,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000254177,AC079209.2,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000253214,AC079209.1,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000272425,AC009902.3,0.0015055133440201535,-1.1504162238150055,1,0,1.1504162238150055,1
ENSG00000254027,AC009902.2,0.0018818916800251919,-0.8508559419560964,1,0,0.8508559419560964,1
ENSG00000164687,FABP5,0.10174761016669538,-1.4143387152668017,0.020762354606943388,0.2688491810178216,1.4143387152668017,0.020762354606943388
ENSG00000253859,AC018616.1,0.27839450919839337,1.8731705965026113,0.035125149422330096,0.07266194081562746,-1.8731705965026113,0.035125149422330096
ENSG00000147588,PMP2,0.0037637833600503838,0.10334036843077854,1,0,-0.10334036843077854,1
ENSG00000205186,FABP9,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000170323,FABP4,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000253374,AC023644.1,0.018442538464246882,-0.4487574983847509,0.869173885619851,0.02179858224468824,0.4487574983847509,0.869173885619851
ENSG00000197416,FABP12,0.0016309727893551664,-2.0435010198984926,0.711174038918834,0.0036330970407813736,2.0435010198984926,0.711174038918834
ENSG00000133731,IMPA1,0.19345846470658973,0.6532035633642987,0.6753346132877124,0.11989220234578532,-0.6532035633642987,0.6753346132877124
ENSG00000253598,SLC10A5,0.0038892428053853966,0.14914405804390274,1,0,-0.14914405804390274,1
ENSG00000104231,ZFAND1,0.42907130304574376,0.8232572563540306,0.44203441153465345,0.23978440469157064,-0.8232572563540306,0.44203441153465345
ENSG00000164695,CHMP4C,0.06636804658222177,2.198992607494464,0.05836242378281144,0.01089929112234412,-2.198992607494464,0.05836242378281144
ENSG00000253334,AC132219.1,0.004140161696055422,0.23660689929424183,1,0,-0.23660689929424183,1
ENSG00000104497,SNX16,0.09948934015066514,1.1971767544657044,0.2655453313269976,0.039964067448595104,-1.1971767544657044,0.2655453313269976
ENSG00000254689,LINC02235,0.12583582367101784,2.313332689937071,0.025485000443484562,0.02179858224468824,-2.313332689937071,0.025485000443484562
ENSG00000254394,AC060765.2,0.1844253846424688,0.7648349936902146,0.789898577541217,0.10535981418265983,-0.7648349936902146,0.789898577541217
ENSG00000254123,LINC02839,0.012796863424171304,0.2506820845059652,1,0.007266194081562747,-0.2506820845059652,1
ENSG00000253503,AC060765.1,0.013173241760176344,-0.12293548739289761,1,0.01089929112234412,0.12293548739289761,1
ENSG00000253836,AC105031.2,0.0018818916800251919,-0.8508559419560964,1,0,0.8508559419560964,1
ENSG00000253898,LINC01419,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000254202,AC015522.1,0.0010036755626801023,-1.6809309405137842,1,0,1.6809309405137842,1
ENSG00000184672,RALYL,0.01794070068290683,-0.2658934412349412,1,0.018165485203906866,0.2658934412349412,1
ENSG00000133739,LRRCC1,0.1322342553831035,1.022246340196138,0.3367436165116714,0.06176264969328335,-1.022246340196138,0.3367436165116714
ENSG00000260493,AC011773.4,0.013800538986851407,-0.05644007560599107,1,0.01089929112234412,0.05644007560599107,1
ENSG00000133740,E2F5,0.5291879404230839,1.0219044288209416,0.2642189124140192,0.2579498898954775,-1.0219044288209416,0.2642189124140192
ENSG00000254208,AC011773.1,0.00940945840012596,-0.18789092923366812,1,0.007266194081562747,0.18789092923366812,1
ENSG00000176731,RBIS,0.25217348512337573,0.10047361132080024,1,0.2325182106100079,-0.10047361132080024,1
ENSG00000185015,CA13,0.21742121876557718,1.051051246138166,0.28439966879420475,0.10172671714187846,-1.051051246138166,0.28439966879420475
ENSG00000258256,AC011773.3,0.0037637833600503838,-1.4816221322903775,0.6711423074960337,0.007266194081562747,1.4816221322903775,0.6711423074960337
ENSG00000133742,CA1,0.0215790245976222,2.5837722856806273,0.12175394499503442,0,-2.5837722856806273,0.12175394499503442
ENSG00000164879,CA3,0.3116412622121718,2.3407113532432122,0.010464498222850102,0.05812955265250198,-2.3407113532432122,0.010464498222850102
ENSG00000253549,CA3-AS1,0.007025728938760717,-0.017965927791355085,1,0.0036330970407813736,0.017965927791355085,1
ENSG00000104267,CA2,0.015556971221541586,1.1149283427059897,1,0.0036330970407813736,-1.1149283427059897,1
ENSG00000254380,AC084734.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000253154,AC100801.1,0.000627297226675064,-4.587821536122302,0.04780595992369421,0.014532388163125494,4.587821536122302,0.04780595992369421
ENSG00000287927,AC100801.2,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000147614,ATP6V0D2,0.0013800538986851409,-2.2658934412349403,0.722047268390865,0.0036330970407813736,2.2658934412349403,0.722047268390865
ENSG00000147613,PSKH2,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000253675,AC023194.3,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000164893,SLC7A13,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000254231,AC103760.1,0.0008782161173450896,-1.8508559419560964,1,0,1.8508559419560964,1
ENSG00000123124,WWP1,0.6546473857580968,1.0557582488156936,0.23707793539611627,0.31244634550719813,-1.0557582488156936,0.23707793539611627
ENSG00000176623,RMDN1,0.40761773789345657,0.5115873126699793,0.8393144480252799,0.28338156918094715,-0.5115873126699793,0.8393144480252799
ENSG00000085719,CPNE3,0.2432658645045898,0.16409439950987448,1,0.21435272540610104,-0.16409439950987448,1
ENSG00000170289,CNGB3,0.004014702250720409,0.19353817740235613,1,0,-0.19353817740235613,1
ENSG00000254115,AC090572.3,0.0013800538986851409,-3.2658934412349403,0.1661875690212588,0.01089929112234412,3.2658934412349403,0.1661875690212588
ENSG00000253778,AC090572.2,0.0008782161173450896,-3.8508559419560964,0.17302877526430216,0.01089929112234412,3.8508559419560964,0.17302877526430216
ENSG00000176571,CNBD1,0.13675079541516394,0.19618532500905683,1,0.11625910530500395,-0.19618532500905683,1
ENSG00000253500,AF121898.1,0.014553295658861484,0.43454627690615144,1,0.007266194081562747,-0.43454627690615144,1
ENSG00000253171,AC037450.1,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000156103,MMP16,0.17965792571973832,0.4640419508637361,0.9830054192008185,0.12715839642734808,-0.4640419508637361,0.9830054192008185
ENSG00000253553,AC090578.1,0.10839696076945106,0.7357753791256778,0.801100252913274,0.06176264969328335,-0.7357753791256778,0.801100252913274
ENSG00000271156,AC090578.2,0.0011291350080151151,-1.5289278470687346,1,0,1.5289278470687346,1
ENSG00000286984,AC090578.3,0.0013800538986851409,-1.2658934412349403,1,0,1.2658934412349403,1
ENSG00000251136,AF117829.1,2.5322734446418984,1.695252522248307,0.034754499310185163,0.7811158637679952,-1.695252522248307,0.034754499310185163
ENSG00000104312,RIPK2,0.08493604449180367,0.9693230204590906,0.4466751291425238,0.039964067448595104,-0.9693230204590906,0.4466751291425238
ENSG00000164823,OSGIN2,0.06787355992624192,0.14383025814743533,1,0.05812955265250198,-0.14383025814743533,1
ENSG00000104320,NBN,0.37524920099702325,1.0236131759600444,0.2771443482364531,0.18165485203906867,-1.0236131759600444,0.2771443482364531
ENSG00000104325,DECR1,0.499830430214691,1.043418876463965,0.25260570396936993,0.23978440469157064,-1.043418876463965,0.25260570396936993
ENSG00000104327,CALB1,0.0008782161173450896,-1.8508559419560964,1,0,1.8508559419560964,1
ENSG00000254180,AC004083.1,0.2147865704135419,0.8470593747694481,0.488384862368291,0.11625910530500395,-0.8470593747694481,0.488384862368291
ENSG00000253394,LINC00534,1.0921244716412863,1.6222285187165952,0.05189927774906166,0.35241041295579323,-1.6222285187165952,0.05189927774906166
ENSG00000253799,LINC01030,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000180694,TMEM64,0.10626415019875583,0.7071395111647898,0.6711423074960337,0.06176264969328335,-0.7071395111647898,0.6711423074960337
ENSG00000246792,AC106038.1,0.0075275667201007675,1.0798813956067894,0.692271766239353,0,-1.0798813956067894,0.692271766239353
